id,order_id,product_id,sales,quantity,discount,profit,region,category
CA-2016-110863-1,CA-2016-110863,OFF-PA-10000474,106.32,3,0.00,49.97,Central,Office Supplies
CA-2016-110863-2,CA-2016-110863,FUR-CH-10002073,1323.90,5,0.00,383.93,Central,Furniture
CA-2015-127859-0,CA-2015-127859,OFF-PA-10003641,126.62,6,0.20,41.15,East,Office Supplies
US-2016-136427-0,US-2016-136427,TEC-PH-10002070,125.94,7,0.20,15.74,West,Technology
CA-2018-120168-0,CA-2018-120168,OFF-BI-10004519,663.92,5,0.20,207.47,East,Office Supplies
CA-2018-120168-1,CA-2018-120168,TEC-AC-10002167,120.00,8,0.00,13.20,East,Technology
CA-2018-120168-2,CA-2018-120168,OFF-FA-10000936,3.29,1,0.00,1.48,East,Office Supplies
CA-2018-120168-3,CA-2018-120168,FUR-FU-10000732,18.84,3,0.00,6.03,East,Furniture
US-2015-131870-0,US-2015-131870,FUR-FU-10002501,60.67,6,0.20,12.89,East,Furniture
US-2015-131870-1,US-2015-131870,OFF-AR-10000634,30.82,9,0.20,2.70,East,Office Supplies
CA-2018-114804-0,CA-2018-114804,TEC-PH-10001700,52.79,1,0.20,4.62,West,Technology
CA-2018-167227-0,CA-2018-167227,OFF-AP-10001962,83.90,10,0.00,20.98,Central,Office Supplies
CA-2018-167227-1,CA-2018-167227,OFF-PA-10001838,11.76,2,0.00,5.76,Central,Office Supplies
CA-2015-129189-0,CA-2015-129189,OFF-AP-10000124,4.99,3,0.80,-12.98,Central,Office Supplies
CA-2015-129189-1,CA-2015-129189,OFF-EN-10003567,87.92,5,0.20,29.67,Central,Office Supplies
CA-2015-129189-2,CA-2015-129189,FUR-CH-10004997,657.93,5,0.30,-93.99,Central,Furniture
CA-2015-129189-3,CA-2015-129189,OFF-BI-10000494,1.04,1,0.80,-1.83,Central,Office Supplies
CA-2016-132465-0,CA-2016-132465,FUR-FU-10000277,210.68,2,0.00,50.56,East,Furniture
CA-2016-132465-1,CA-2016-132465,OFF-ST-10003641,78.80,1,0.00,1.58,East,Office Supplies
CA-2016-132465-2,CA-2016-132465,TEC-AC-10001998,19.99,1,0.00,6.80,East,Technology
CA-2016-132465-3,CA-2016-132465,OFF-ST-10001932,772.68,4,0.00,108.18,East,Office Supplies
CA-2017-166373-0,CA-2017-166373,TEC-AC-10002323,106.08,6,0.20,-9.28,Central,Technology
CA-2017-158806-0,CA-2017-158806,FUR-FU-10004270,23.08,3,0.60,-10.96,Central,Furniture
CA-2017-158806-1,CA-2017-158806,OFF-PA-10004621,25.92,5,0.20,9.07,Central,Office Supplies
CA-2016-119690-0,CA-2016-119690,OFF-PA-10001019,47.95,3,0.20,16.18,Central,Office Supplies
CA-2016-119690-1,CA-2016-119690,OFF-BI-10000201,0.98,2,0.80,-1.48,Central,Office Supplies
CA-2016-119690-2,CA-2016-119690,FUR-FU-10004587,75.38,9,0.60,-20.73,Central,Furniture
CA-2016-119690-3,CA-2016-119690,OFF-LA-10001613,4.61,2,0.20,1.67,Central,Office Supplies
CA-2016-153738-0,CA-2016-153738,OFF-BI-10001308,37.68,6,0.00,16.96,East,Office Supplies
CA-2018-169012-0,CA-2018-169012,OFF-AP-10003278,41.91,3,0.00,10.90,South,Office Supplies
CA-2018-109393-0,CA-2018-109393,FUR-BO-10003966,436.00,3,0.15,5.13,West,Furniture
CA-2018-121489-0,CA-2018-121489,FUR-CH-10004698,388.70,6,0.20,38.87,West,Furniture
CA-2018-121489-1,CA-2018-121489,OFF-ST-10000025,572.58,6,0.00,34.35,West,Office Supplies
CA-2018-121489-2,CA-2018-121489,TEC-AC-10000682,33.18,2,0.00,11.61,West,Technology
US-2018-133081-0,US-2018-133081,TEC-AC-10001772,63.88,4,0.00,24.91,East,Technology
US-2018-133081-1,US-2018-133081,FUR-FU-10001379,26.72,1,0.00,11.76,East,Furniture
CA-2018-165008-0,CA-2018-165008,OFF-BI-10002794,295.06,9,0.20,106.96,West,Office Supplies
CA-2017-145611-0,CA-2017-145611,OFF-AP-10001005,393.25,5,0.00,129.77,East,Office Supplies
CA-2017-113600-0,CA-2017-113600,OFF-BI-10000201,2.21,3,0.70,-1.48,East,Office Supplies
CA-2018-130834-0,CA-2018-130834,OFF-PA-10003673,16.27,3,0.20,5.29,South,Office Supplies
CA-2017-168543-0,CA-2017-168543,OFF-AP-10000938,706.86,7,0.00,197.92,East,Office Supplies
CA-2015-144974-0,CA-2015-144974,OFF-BI-10003274,5.97,5,0.70,-4.58,East,Office Supplies
CA-2015-144974-1,CA-2015-144974,FUR-FU-10001095,21.18,1,0.20,4.77,East,Furniture
CA-2015-144974-2,CA-2015-144974,OFF-AP-10001492,41.38,6,0.20,3.10,East,Office Supplies
CA-2015-109904-0,CA-2015-109904,OFF-AR-10004999,17.94,3,0.00,4.49,East,Office Supplies
CA-2018-152205-0,CA-2018-152205,OFF-BI-10004094,2.65,1,0.70,-1.86,East,Office Supplies
CA-2016-121188-0,CA-2016-121188,OFF-ST-10001490,892.35,5,0.00,267.70,West,Office Supplies
CA-2016-121188-1,CA-2016-121188,FUR-BO-10004695,307.67,2,0.15,28.96,West,Furniture
CA-2016-121188-2,CA-2016-121188,OFF-ST-10000736,728.82,9,0.00,29.15,West,Office Supplies
CA-2016-121188-3,CA-2016-121188,OFF-BI-10001617,41.36,5,0.20,13.96,West,Office Supplies
CA-2016-121188-4,CA-2016-121188,TEC-PH-10003589,43.18,3,0.20,15.11,West,Technology
CA-2016-121188-5,CA-2016-121188,FUR-FU-10003981,4.16,2,0.00,1.75,West,Furniture
CA-2016-156013-0,CA-2016-156013,OFF-PA-10001970,61.40,5,0.00,28.86,East,Office Supplies
CA-2016-156013-1,CA-2016-156013,OFF-BI-10002437,24.45,2,0.20,8.86,East,Office Supplies
CA-2017-132997-0,CA-2017-132997,TEC-PH-10000586,263.96,4,0.00,71.27,East,Technology
CA-2017-132997-1,CA-2017-132997,TEC-PH-10003811,359.97,3,0.00,100.79,East,Technology
CA-2017-132997-2,CA-2017-132997,OFF-PA-10004983,12.96,2,0.00,6.22,East,Office Supplies
CA-2017-132997-3,CA-2017-132997,OFF-ST-10003479,116.82,3,0.00,5.84,East,Office Supplies
CA-2017-132997-4,CA-2017-132997,OFF-BI-10004318,276.78,2,0.20,89.95,East,Office Supplies
US-2016-160563-0,US-2016-160563,TEC-AC-10002567,239.97,3,0.00,86.39,West,Technology
US-2016-160563-1,US-2016-160563,FUR-FU-10001731,16.02,6,0.00,6.09,West,Furniture
CA-2018-151750-0,CA-2018-151750,OFF-ST-10002743,454.56,5,0.20,-107.96,Central,Office Supplies
CA-2018-151750-1,CA-2018-151750,FUR-FU-10002116,141.42,5,0.60,-187.38,Central,Furniture
CA-2018-151750-2,CA-2018-151750,FUR-CH-10003199,310.74,4,0.30,-26.64,Central,Furniture
CA-2018-151750-3,CA-2018-151750,OFF-AR-10003158,12.74,4,0.20,2.23,Central,Office Supplies
CA-2018-151750-4,CA-2018-151750,OFF-BI-10000301,6.47,5,0.80,-9.71,Central,Office Supplies
CA-2018-151750-5,CA-2018-151750,OFF-BI-10000343,13.75,14,0.80,-22.68,Central,Office Supplies
CA-2018-151750-6,CA-2018-151750,OFF-AP-10004708,15.22,2,0.80,-38.82,Central,Office Supplies
CA-2016-106187-0,CA-2016-106187,FUR-FU-10000794,27.42,3,0.00,9.32,South,Furniture
CA-2016-106187-1,CA-2016-106187,OFF-BI-10004519,165.98,1,0.00,74.69,South,Office Supplies
CA-2016-106187-2,CA-2016-106187,TEC-AC-10001590,75.00,3,0.00,18.00,South,Technology
US-2017-164945-0,US-2017-164945,OFF-BI-10001524,134.27,8,0.20,47.00,East,Office Supplies
CA-2016-150714-0,CA-2016-150714,OFF-LA-10001474,146.54,6,0.20,47.63,West,Office Supplies
CA-2016-150714-1,CA-2016-150714,OFF-PA-10001497,131.90,3,0.20,47.82,West,Office Supplies
CA-2016-150714-2,CA-2016-150714,OFF-AP-10003287,203.88,5,0.20,20.39,West,Office Supplies
CA-2016-150714-3,CA-2016-150714,OFF-BI-10002982,14.30,7,0.70,-10.49,West,Office Supplies
CA-2016-150714-4,CA-2016-150714,OFF-ST-10001809,718.64,10,0.20,-161.69,West,Office Supplies
CA-2017-105753-0,CA-2017-105753,FUR-FU-10000246,61.10,5,0.00,18.33,South,Furniture
CA-2018-120894-0,CA-2018-120894,OFF-AP-10000252,28.08,3,0.20,5.26,South,Office Supplies
CA-2017-106621-0,CA-2017-106621,OFF-AR-10002375,10.50,4,0.20,1.18,West,Office Supplies
CA-2016-107020-0,CA-2016-107020,OFF-BI-10003719,39.92,2,0.20,12.97,West,Office Supplies
US-2016-117492-0,US-2016-117492,OFF-AP-10001492,77.58,9,0.00,20.17,East,Office Supplies
CA-2015-101392-0,CA-2015-101392,OFF-ST-10000532,269.36,7,0.00,70.03,West,Office Supplies
CA-2016-127502-0,CA-2016-127502,OFF-LA-10001613,5.76,2,0.00,2.82,West,Office Supplies
CA-2018-143658-0,CA-2018-143658,OFF-AR-10002818,109.90,5,0.00,32.97,East,Office Supplies
CA-2018-133046-0,CA-2018-133046,FUR-FU-10001940,23.88,3,0.00,10.51,West,Furniture
CA-2018-133046-1,CA-2018-133046,OFF-PA-10003883,26.20,4,0.00,12.05,West,Office Supplies
CA-2018-133046-2,CA-2018-133046,OFF-PA-10002787,12.96,2,0.00,6.22,West,Office Supplies
CA-2018-133046-3,CA-2018-133046,TEC-AC-10000991,234.95,5,0.00,32.89,West,Technology
CA-2018-122798-0,CA-2018-122798,OFF-ST-10003058,118.25,5,0.00,34.29,West,Office Supplies
CA-2018-122798-1,CA-2018-122798,OFF-PA-10004239,4.28,1,0.00,1.93,West,Office Supplies
CA-2017-169663-0,CA-2017-169663,TEC-AC-10003038,26.85,3,0.00,5.10,West,Technology
CA-2017-169663-1,CA-2017-169663,TEC-MA-10000984,3357.60,3,0.20,377.73,West,Technology
CA-2016-149846-0,CA-2016-149846,OFF-LA-10004484,8.26,2,0.00,3.80,West,Office Supplies
CA-2016-149846-1,CA-2016-149846,TEC-MA-10004002,2973.32,7,0.20,334.50,West,Technology
CA-2016-149846-2,CA-2016-149846,OFF-ST-10002406,104.79,7,0.00,29.34,West,Office Supplies
CA-2016-149846-3,CA-2016-149846,TEC-PH-10003645,775.73,6,0.20,58.18,West,Technology
CA-2018-159149-0,CA-2018-159149,FUR-BO-10001601,89.07,1,0.32,-17.03,Central,Furniture
CA-2018-159149-1,CA-2018-159149,OFF-AR-10000937,175.44,6,0.20,52.63,Central,Office Supplies
CA-2018-159149-2,CA-2018-159149,TEC-PH-10000038,438.34,4,0.20,-87.67,Central,Technology
US-2018-167570-0,US-2018-167570,FUR-CH-10003396,215.54,4,0.30,-58.50,East,Furniture
CA-2018-160122-0,CA-2018-160122,OFF-EN-10002592,55.58,6,0.20,20.84,Central,Office Supplies
CA-2018-160122-1,CA-2018-160122,FUR-CH-10000422,127.39,2,0.30,-25.48,Central,Furniture
CA-2017-130393-0,CA-2017-130393,FUR-CH-10002647,248.43,5,0.30,-17.75,Central,Furniture
CA-2017-130393-1,CA-2017-130393,OFF-AP-10004859,11.65,4,0.80,-30.87,Central,Office Supplies
CA-2017-130393-2,CA-2017-130393,FUR-CH-10004477,85.25,2,0.30,-1.22,Central,Furniture
CA-2018-144820-0,CA-2018-144820,OFF-AR-10004817,20.64,5,0.20,2.32,Central,Office Supplies
CA-2018-101014-0,CA-2018-101014,FUR-FU-10003374,148.02,3,0.00,41.45,West,Furniture
CA-2018-105543-0,CA-2018-105543,OFF-ST-10003123,33.29,1,0.00,7.99,Central,Office Supplies
US-2018-113201-0,US-2018-113201,OFF-PA-10000675,204.95,5,0.00,100.43,West,Office Supplies
US-2018-106551-0,US-2018-106551,FUR-CH-10004997,526.34,4,0.30,-75.19,Central,Furniture
CA-2017-116722-0,CA-2017-116722,FUR-FU-10001934,41.96,2,0.00,10.91,West,Furniture
CA-2017-116722-1,CA-2017-116722,FUR-CH-10004997,451.15,3,0.20,0.00,West,Furniture
CA-2017-116722-2,CA-2017-116722,OFF-BI-10001890,31.50,11,0.20,11.03,West,Office Supplies
CA-2015-138128-0,CA-2015-138128,OFF-EN-10002500,30.67,3,0.20,9.59,East,Office Supplies
CA-2015-138128-1,CA-2015-138128,TEC-CO-10001766,1079.98,4,0.40,126.00,East,Technology
US-2018-150070-0,US-2018-150070,FUR-CH-10004860,161.57,2,0.20,-28.27,West,Furniture
CA-2016-137064-0,CA-2016-137064,OFF-BI-10002049,2.93,3,0.80,-4.99,Central,Office Supplies
CA-2016-137064-1,CA-2016-137064,TEC-AC-10003499,18.53,2,0.20,4.40,Central,Technology
CA-2016-137064-2,CA-2016-137064,OFF-ST-10003470,670.75,3,0.20,-125.77,Central,Office Supplies
CA-2018-157350-0,CA-2018-157350,FUR-FU-10000222,64.96,5,0.60,-43.85,Central,Furniture
CA-2015-127866-0,CA-2015-127866,TEC-AC-10000023,41.94,2,0.00,15.10,West,Technology
CA-2015-127866-1,CA-2015-127866,OFF-PA-10003971,11.96,2,0.00,5.86,West,Office Supplies
CA-2015-127866-2,CA-2015-127866,OFF-AR-10003481,13.12,4,0.00,3.80,West,Office Supplies
CA-2015-127866-3,CA-2015-127866,OFF-ST-10001490,535.41,3,0.00,160.62,West,Office Supplies
CA-2016-131352-0,CA-2016-131352,FUR-FU-10003708,72.78,3,0.60,-70.96,Central,Furniture
CA-2016-121776-0,CA-2016-121776,OFF-PA-10001970,36.84,3,0.00,17.31,West,Office Supplies
CA-2016-121776-1,CA-2016-121776,OFF-LA-10002762,87.71,7,0.00,41.22,West,Office Supplies
CA-2017-118073-0,CA-2017-118073,FUR-TA-10002533,562.29,7,0.45,-255.59,South,Furniture
CA-2015-103219-0,CA-2015-103219,FUR-FU-10004091,56.52,9,0.00,21.48,East,Furniture
CA-2017-102561-0,CA-2017-102561,OFF-AR-10001545,11.26,8,0.20,1.27,East,Office Supplies
CA-2017-102561-1,CA-2017-102561,OFF-ST-10001476,284.08,10,0.20,24.86,East,Office Supplies
CA-2017-102561-2,CA-2017-102561,OFF-PA-10004971,18.50,4,0.20,6.70,East,Office Supplies
CA-2017-100993-0,CA-2017-100993,OFF-LA-10003223,14.73,3,0.00,7.22,West,Office Supplies
CA-2017-100993-1,CA-2017-100993,OFF-ST-10004340,186.54,3,0.00,50.37,West,Office Supplies
CA-2017-100993-2,CA-2017-100993,FUR-TA-10001095,557.73,4,0.20,6.97,West,Furniture
CA-2017-100993-3,CA-2017-100993,TEC-PH-10001448,159.97,4,0.20,-31.99,West,Technology
US-2015-112949-0,US-2015-112949,OFF-AP-10001005,471.90,6,0.00,155.73,Central,Office Supplies
US-2015-112949-1,US-2015-112949,OFF-AR-10003469,3.52,2,0.00,1.69,Central,Office Supplies
US-2018-146822-0,US-2018-146822,OFF-PA-10000249,49.12,4,0.00,23.09,South,Office Supplies
US-2017-131058-0,US-2017-131058,OFF-LA-10001613,20.16,7,0.00,9.88,West,Office Supplies
CA-2015-167997-0,CA-2015-167997,OFF-BI-10001758,10.68,2,0.00,5.02,Central,Office Supplies
CA-2015-167997-1,CA-2015-167997,FUR-BO-10004409,141.96,2,0.00,39.75,Central,Furniture
CA-2018-140151-0,CA-2018-140151,OFF-ST-10001558,32.48,2,0.00,4.87,West,Office Supplies
CA-2018-140151-1,CA-2018-140151,OFF-PA-10002986,20.04,3,0.00,9.62,West,Office Supplies
CA-2018-140151-2,CA-2018-140151,TEC-CO-10004722,13999.96,4,0.00,6719.98,West,Technology
US-2018-143770-0,US-2018-143770,TEC-AC-10002842,238.00,2,0.00,38.08,East,Technology
US-2018-143770-1,US-2018-143770,OFF-PA-10001125,61.96,2,0.00,27.88,East,Office Supplies
CA-2017-131296-0,CA-2017-131296,FUR-TA-10002622,239.37,2,0.30,-23.94,East,Furniture
CA-2017-103464-0,CA-2017-103464,TEC-AC-10002842,595.00,5,0.00,95.20,West,Technology
CA-2018-136238-0,CA-2018-136238,OFF-PA-10004285,16.03,3,0.20,5.61,Central,Office Supplies
CA-2017-120803-0,CA-2017-120803,TEC-AC-10004469,199.75,5,0.00,87.89,East,Technology
CA-2017-134138-0,CA-2017-134138,FUR-CH-10001545,227.96,2,0.00,36.47,East,Furniture
CA-2016-120915-0,CA-2016-120915,OFF-AP-10002578,293.52,6,0.00,76.32,East,Office Supplies
CA-2016-120915-1,CA-2016-120915,TEC-PH-10003012,307.98,2,0.00,89.31,East,Technology
CA-2016-168207-0,CA-2016-168207,FUR-FU-10004909,96.96,6,0.00,33.94,West,Furniture
CA-2016-168207-1,CA-2016-168207,OFF-BI-10001524,117.49,7,0.20,41.12,West,Office Supplies
CA-2016-168207-2,CA-2016-168207,OFF-BI-10003355,11.95,3,0.20,4.18,West,Office Supplies
CA-2016-168207-3,CA-2016-168207,FUR-BO-10004357,512.50,3,0.15,-30.15,West,Furniture
CA-2017-144148-0,CA-2017-144148,FUR-TA-10002774,863.13,7,0.20,-32.37,West,Furniture
CA-2018-107174-0,CA-2018-107174,FUR-TA-10004575,2036.86,7,0.00,366.63,West,Furniture
CA-2018-107174-1,CA-2018-107174,FUR-CH-10003312,449.57,2,0.20,-73.05,West,Furniture
CA-2018-107174-2,CA-2018-107174,TEC-AC-10001465,108.96,3,0.00,32.69,West,Technology
CA-2017-146150-0,CA-2017-146150,OFF-AR-10002240,264.18,7,0.00,68.69,South,Office Supplies
CA-2015-114125-0,CA-2015-114125,OFF-LA-10004559,2.88,1,0.00,1.41,West,Office Supplies
CA-2015-114125-1,CA-2015-114125,OFF-BI-10003291,41.90,6,0.20,14.14,West,Office Supplies
CA-2015-114125-2,CA-2015-114125,OFF-ST-10001505,23.92,4,0.00,4.07,West,Office Supplies
CA-2017-114944-0,CA-2017-114944,OFF-PA-10003892,156.51,4,0.20,52.82,Central,Office Supplies
CA-2017-135965-0,CA-2017-135965,OFF-ST-10002370,128.34,6,0.00,37.22,East,Office Supplies
CA-2018-149699-0,CA-2018-149699,TEC-AC-10000474,474.95,5,0.00,142.49,West,Technology
CA-2017-166429-0,CA-2017-166429,TEC-CO-10002095,999.98,2,0.00,449.99,West,Technology
CA-2016-112767-0,CA-2016-112767,FUR-TA-10003469,277.50,4,0.50,-188.70,West,Furniture
CA-2016-119879-0,CA-2016-119879,FUR-TA-10002958,1252.70,8,0.40,-480.20,East,Furniture
CA-2016-119879-1,CA-2016-119879,TEC-PH-10002923,110.97,5,0.40,-24.04,East,Technology
CA-2018-155642-0,CA-2018-155642,FUR-FU-10004973,22.61,3,0.60,-10.17,Central,Furniture
CA-2018-155642-1,CA-2018-155642,FUR-FU-10001918,1.89,1,0.60,-0.99,Central,Furniture
US-2018-101721-0,US-2018-101721,OFF-PA-10003641,63.31,3,0.20,20.58,Central,Office Supplies
CA-2016-136728-0,CA-2016-136728,OFF-EN-10002621,7.82,1,0.20,2.93,Central,Office Supplies
CA-2016-136728-1,CA-2016-136728,FUR-CH-10003817,170.07,4,0.30,-12.15,Central,Furniture
CA-2017-127194-0,CA-2017-127194,OFF-PA-10000659,62.82,9,0.00,29.53,East,Office Supplies
CA-2016-140375-0,CA-2016-140375,OFF-PA-10001870,19.44,3,0.00,9.33,East,Office Supplies
CA-2016-140375-1,CA-2016-140375,OFF-BI-10000320,7.38,1,0.00,3.62,East,Office Supplies
US-2018-155866-0,US-2018-155866,OFF-PA-10004735,38.88,6,0.00,18.66,East,Office Supplies
US-2018-155866-1,US-2018-155866,FUR-FU-10004091,187.76,4,0.00,76.98,East,Furniture
CA-2016-141327-0,CA-2016-141327,OFF-BI-10000546,6.05,7,0.70,-4.23,South,Office Supplies
CA-2016-141327-1,CA-2016-141327,OFF-AP-10001293,98.35,3,0.20,9.84,South,Office Supplies
CA-2016-141327-2,CA-2016-141327,FUR-FU-10000576,335.74,2,0.20,25.18,South,Furniture
CA-2016-136700-0,CA-2016-136700,OFF-PA-10004519,8.96,2,0.00,4.39,West,Office Supplies
CA-2018-102736-0,CA-2018-102736,TEC-AC-10004568,89.57,4,0.20,-1.12,South,Technology
CA-2018-102736-1,CA-2018-102736,OFF-AR-10001897,71.96,5,0.20,7.20,South,Office Supplies
CA-2018-102736-2,CA-2018-102736,OFF-PA-10001800,15.55,3,0.20,5.44,South,Office Supplies
CA-2018-125269-0,CA-2018-125269,OFF-BI-10001628,10.43,5,0.80,-18.25,Central,Office Supplies
CA-2018-125269-1,CA-2018-125269,OFF-ST-10004123,72.78,1,0.20,-18.20,Central,Office Supplies
CA-2016-114811-0,CA-2016-114811,OFF-ST-10000885,67.15,5,0.00,16.79,East,Office Supplies
CA-2016-114811-1,CA-2016-114811,TEC-PH-10004165,549.98,2,0.00,142.99,East,Technology
CA-2016-114811-2,CA-2016-114811,FUR-FU-10002240,11.82,3,0.00,4.73,East,Furniture
CA-2016-114811-3,CA-2016-114811,TEC-MA-10000045,4643.80,4,0.00,2229.02,East,Technology
CA-2016-114811-4,CA-2016-114811,FUR-CH-10003746,577.76,2,0.10,115.55,East,Furniture
CA-2016-122266-0,CA-2016-122266,FUR-TA-10000577,191.52,1,0.45,-76.61,South,Furniture
CA-2016-122266-1,CA-2016-122266,OFF-AR-10004757,2.62,1,0.20,0.43,South,Office Supplies
CA-2016-141565-0,CA-2016-141565,OFF-BI-10000545,1369.76,6,0.70,-913.18,South,Office Supplies
CA-2016-141565-1,CA-2016-141565,OFF-ST-10001522,294.37,4,0.20,-58.87,South,Office Supplies
CA-2018-128769-0,CA-2018-128769,OFF-AP-10001271,81.57,2,0.20,7.14,South,Office Supplies
CA-2017-116337-0,CA-2017-116337,FUR-FU-10002030,44.46,5,0.60,-17.78,Central,Furniture
CA-2017-116337-1,CA-2017-116337,OFF-ST-10001272,314.09,3,0.20,19.63,Central,Office Supplies
CA-2016-120845-0,CA-2016-120845,OFF-BI-10001116,6.34,4,0.70,-4.65,South,Office Supplies
CA-2016-120845-1,CA-2016-120845,OFF-PA-10004665,10.48,1,0.20,3.80,South,Office Supplies
CA-2016-120845-2,CA-2016-120845,OFF-BI-10004506,2.47,1,0.70,-1.81,South,Office Supplies
CA-2016-120845-3,CA-2016-120845,OFF-BI-10001982,3.26,2,0.70,-2.28,South,Office Supplies
CA-2015-120775-0,CA-2015-120775,OFF-FA-10002676,4.34,3,0.20,0.87,Central,Office Supplies
CA-2015-120775-1,CA-2015-120775,FUR-FU-10000758,31.78,3,0.60,-19.07,Central,Furniture
CA-2015-120775-2,CA-2015-120775,OFF-LA-10002271,4.93,2,0.20,1.72,Central,Office Supplies
CA-2015-120775-3,CA-2015-120775,OFF-BI-10002609,1.79,3,0.80,-3.04,Central,Office Supplies
CA-2015-120775-4,CA-2015-120775,OFF-FA-10000254,15.07,4,0.20,-3.77,Central,Office Supplies
CA-2015-152905-0,CA-2015-152905,OFF-ST-10000321,12.62,2,0.20,-2.52,Central,Office Supplies
CA-2017-104633-0,CA-2017-104633,OFF-PA-10000241,185.88,6,0.00,83.65,West,Office Supplies
CA-2017-104633-1,CA-2017-104633,OFF-PA-10004782,12.96,2,0.00,6.22,West,Office Supplies
CA-2018-104136-0,CA-2018-104136,OFF-PA-10004243,189.70,10,0.00,91.06,East,Office Supplies
CA-2018-104136-1,CA-2018-104136,OFF-PA-10001033,40.99,1,0.00,20.09,East,Office Supplies
CA-2017-123050-0,CA-2017-123050,FUR-FU-10000723,82.64,2,0.00,7.44,East,Furniture
CA-2017-123050-1,CA-2017-123050,OFF-ST-10003455,31.02,2,0.00,8.07,East,Office Supplies
CA-2017-123050-2,CA-2017-123050,TEC-AC-10001109,89.97,3,0.00,37.79,East,Technology
CA-2017-162355-0,CA-2017-162355,OFF-AR-10004344,35.97,3,0.00,9.71,South,Office Supplies
CA-2017-162355-1,CA-2017-162355,FUR-BO-10004695,1266.86,7,0.00,291.38,South,Furniture
CA-2015-158225-0,CA-2015-158225,OFF-ST-10000675,169.45,5,0.00,42.36,West,Office Supplies
CA-2015-158225-1,CA-2015-158225,OFF-ST-10002301,40.68,2,0.00,0.41,West,Office Supplies
CA-2018-102204-0,CA-2018-102204,OFF-SU-10001212,3.33,2,0.20,0.42,South,Office Supplies
CA-2018-102204-1,CA-2018-102204,FUR-TA-10001889,933.26,4,0.45,-458.15,South,Furniture
CA-2018-102204-2,CA-2018-102204,FUR-CH-10002024,2803.92,5,0.20,0.00,South,Furniture
CA-2018-103065-0,CA-2018-103065,OFF-ST-10000617,4.77,2,0.20,-0.77,South,Office Supplies
CA-2018-103065-1,CA-2018-103065,OFF-PA-10000380,6.67,1,0.20,2.50,South,Office Supplies
CA-2018-103065-2,CA-2018-103065,OFF-AR-10003251,4.45,2,0.20,1.11,South,Office Supplies
CA-2018-103065-3,CA-2018-103065,FUR-FU-10000175,43.94,4,0.20,6.04,South,Furniture
CA-2015-109855-0,CA-2015-109855,OFF-BI-10004716,23.74,2,0.20,8.31,East,Office Supplies
CA-2015-109855-1,CA-2015-109855,TEC-AC-10002842,357.00,3,0.00,57.12,East,Technology
CA-2015-109897-0,CA-2015-109897,TEC-PH-10003691,806.34,8,0.20,50.40,West,Technology
CA-2015-109897-1,CA-2015-109897,FUR-FU-10002878,85.44,3,0.00,31.61,West,Furniture
US-2015-143581-0,US-2015-143581,OFF-ST-10000991,344.91,3,0.00,10.35,South,Office Supplies
CA-2016-129217-0,CA-2016-129217,OFF-AP-10002439,70.97,5,0.80,-191.62,Central,Office Supplies
CA-2016-129217-1,CA-2016-129217,OFF-AR-10004602,36.78,2,0.20,3.68,Central,Office Supplies
CA-2017-133816-0,CA-2017-133816,TEC-PH-10001795,743.99,2,0.40,-124.00,East,Technology
CA-2016-140221-0,CA-2016-140221,OFF-BI-10002854,11.21,2,0.80,-16.82,Central,Office Supplies
CA-2016-140221-1,CA-2016-140221,FUR-FU-10000023,4.71,2,0.60,-1.88,Central,Furniture
CA-2016-140221-2,CA-2016-140221,OFF-AP-10000828,180.98,5,0.80,-470.55,Central,Office Supplies
CA-2016-140221-3,CA-2016-140221,OFF-ST-10000777,60.42,2,0.20,6.04,Central,Office Supplies
CA-2018-152310-0,CA-2018-152310,TEC-CO-10000971,299.99,1,0.00,90.00,West,Technology
CA-2018-152310-1,CA-2018-152310,OFF-PA-10003134,192.16,4,0.00,92.24,West,Office Supplies
CA-2018-152310-2,CA-2018-152310,TEC-PH-10002538,242.62,8,0.20,27.30,West,Technology
CA-2018-152310-3,CA-2018-152310,OFF-ST-10001228,46.74,3,0.00,11.69,West,Office Supplies
CA-2018-152310-4,CA-2018-152310,TEC-AC-10000397,174.95,5,0.00,12.25,West,Technology
CA-2018-152310-5,CA-2018-152310,OFF-BI-10004308,100.70,6,0.20,37.76,West,Office Supplies
CA-2017-118101-0,CA-2017-118101,OFF-PA-10000357,368.91,9,0.00,180.77,Central,Office Supplies
CA-2017-118101-1,CA-2017-118101,OFF-BI-10000773,8.02,1,0.00,3.77,Central,Office Supplies
CA-2017-118101-2,CA-2017-118101,OFF-ST-10001837,171.04,4,0.00,44.47,Central,Office Supplies
CA-2017-100307-0,CA-2017-100307,OFF-PA-10002552,19.44,3,0.00,9.33,South,Office Supplies
CA-2016-138457-0,CA-2016-138457,OFF-BI-10000014,13.09,4,0.70,-10.04,South,Office Supplies
CA-2015-131800-0,CA-2015-131800,OFF-AP-10004136,122.94,3,0.00,30.73,East,Office Supplies
CA-2015-131800-1,CA-2015-131800,OFF-BI-10003429,35.45,7,0.20,12.85,East,Office Supplies
CA-2015-118304-0,CA-2015-118304,TEC-PH-10000376,19.98,2,0.00,5.19,East,Technology
CA-2018-121790-0,CA-2018-121790,FUR-TA-10003469,69.38,1,0.50,-47.17,Central,Furniture
CA-2018-121790-1,CA-2018-121790,OFF-SU-10004231,31.68,4,0.20,2.77,Central,Office Supplies
